,Classifier,Corr: OUTC,p-v: OUTC,MCC: OUTC,Corr: RT_P,p-v: RT_P,MCC: RT_P,Corr: Dece,p-v: Dece,MCC: Dece
0,Nearest Neighbors_01,0.13315005718713657,0.1959155694499482,0.13315005718713654,0.4203381797788985,2.010125978609416e-05,0.4203381797788984,-0.00930546875597747,0.9256734680845817,-0.009305468755977472
1,Nearest Neighbors_02,0.16903085094570333,0.0996954619710906,0.16903085094570333,,,0.0,-0.07427813527082074,0.45586580412739097,-0.07427813527082075
2,Nearest Neighbors_03,0.23199266800191015,0.02294175495995109,0.23199266800191018,,,0.0,,,0.0
3,Nearest Neighbors_04,-0.05428967140306369,0.5993415257785495,-0.05428967140306369,,,0.0,,,0.0
4,Nearest Neighbors_05,0.13315005718713657,0.1959155694499482,0.13315005718713654,0.4203381797788985,2.010125978609416e-05,0.4203381797788984,0.02784903675585471,0.7800593801307653,0.02784903675585471
5,Nearest Neighbors_06,0.15878860891844873,0.12228689551666659,0.15878860891844873,-0.02404930351219409,0.81608676313368,-0.02404930351219409,-0.09686621480297289,0.3303653257042801,-0.0968662148029729
6,Nearest Neighbors_07,0.32957800905132534,0.001041708726829569,0.32957800905132534,,,0.0,-0.06034685977491535,0.544825918969909,-0.06034685977491536
7,Nearest Neighbors_08,0.27565892320998564,0.006559932379866095,0.27565892320998564,,,0.0,-0.042461983686565466,0.6701989892511224,-0.042461983686565466
8,SVM_01,,,0.0,,,0.0,,,0.0
9,SVM_02,0.07156600534955909,0.4883694125934982,0.0715660053495591,-0.04887653253243005,0.6362846436327856,-0.04887653253243005,-0.024306005670939455,0.8074596980115354,-0.02430600567093946
10,SVM_03,-0.07273929674533079,0.48124943267901976,-0.07273929674533079,0.06285970708547874,0.5429016264796549,0.06285970708547875,0.03807471264367815,0.7025809899441525,0.03807471264367816
