,Classifier,Corr: OUTC,p-v: OUTC,MCC: OUTC,Corr: RT_P,p-v: RT_P,MCC: RT_P,Corr: Dece,p-v: Dece,MCC: Dece
0,Nearest Neighbors_01,0.12550471001035185,0.06373793294042546,0.12550471001035188,,,0.0,0.22056980610027677,0.0005937686607616605,0.2205698061002767
1,Nearest Neighbors_02,0.28951351507407636,1.339889445828705e-05,0.2895135150740763,,,0.0,,,0.0
2,Nearest Neighbors_03,0.161323628405391,0.016876790809899442,0.161323628405391,,,0.0,,,0.0
3,Nearest Neighbors_04,0.20711308363966324,0.0020635578665363216,0.20711308363966327,,,0.0,,,0.0
4,Nearest Neighbors_05,0.10680781622871012,0.11500794238252883,0.10680781622871013,,,0.0,0.22056980610027677,0.0005937686607616605,0.2205698061002767
5,Nearest Neighbors_06,0.2760528672785901,3.433708588189508e-05,0.2760528672785901,,,0.0,,,0.0
6,Nearest Neighbors_07,0.1228713702830992,0.06955357215755859,0.1228713702830992,,,0.0,,,0.0
7,Nearest Neighbors_08,0.1736330928092247,0.010040982746146652,0.1736330928092247,,,0.0,,,0.0
8,SVM_01,,,0.0,,,0.0,,,0.0
9,SVM_02,,,0.0,,,0.0,,,0.0
10,SVM_03,,,0.0,,,0.0,,,0.0
11,SVM_04,,,0.0,,,0.0,,,0.0
12,SVM_05,,,0.0,,,0.0,,,0.0
13,SVM_06,,,0.0,,,0.0,,,0.0
14,SVM_07,-0.046422405305017386,0.4943377426691027,-0.046422405305017386,,,0.0,0.22056980610027677,0.0005937686607616605,0.2205698061002767
15,SVM_08,0.10680781622871012,0.11500794238252883,0.10680781622871013,,,0.0,0.22056980610027677,0.0005937686607616605,0.2205698061002767
16,SVM_09,0.10680781622871012,0.11500794238252883,0.10680781622871013,,,0.0,0.22056980610027677,0.0005937686607616605,0.2205698061002767
17,SVM_10,0.10680781622871012,0.11500794238252883,0.10680781622871013,,,0.0,0.22056980610027677,0.0005937686607616605,0.2205698061002767
18,SVM_11,,,0.0,,,0.0,,,0.0
19,SVM_12,,,0.0,,,0.0,-0.04295784963632195,0.5086535845816103,-0.042957849636321946
