,Classifier,Corr: OUTC,p-v: OUTC,MCC: OUTC,Corr: RT_P,p-v: RT_P,MCC: RT_P,Corr: Dece,p-v: Dece,MCC: Dece
0,Nearest Neighbors_01,0.27078868013102103,2.792951288217562e-05,0.27078868013102103,-0.019678584200411787,0.7540171676049447,-0.01967858420041179,0.1095754937547915,0.06614365324373168,0.1095754937547915
1,Nearest Neighbors_02,0.29713198383725264,3.915790621385822e-06,0.2971319838372527,,,0.0,-0.017352877720404322,0.771715339479988,-0.017352877720404322
2,Nearest Neighbors_03,0.34150047730212024,8.975114463017768e-08,0.34150047730212035,,,0.0,,,0.0
3,Nearest Neighbors_04,0.2876839954988719,8.105238321697896e-06,0.2876839954988719,,,0.0,,,0.0
4,Nearest Neighbors_05,0.20134538923571613,0.0020112412560914948,0.20134538923571613,-0.034355900058832094,0.5842647881434349,-0.034355900058832094,0.06215827669350772,0.29825404246248877,0.06215827669350773
5,Nearest Neighbors_06,0.23766061236419442,0.0002514173790116874,0.23766061236419442,-0.024148829021485126,0.700573457529847,-0.02414882902148513,0.03857416984039539,0.5188407242369766,0.0385741698403954
6,Nearest Neighbors_07,0.2808285013699451,1.3521255008294752e-05,0.2808285013699451,,,0.0,0.048737480949009794,0.4149058495443747,0.048737480949009794
7,Nearest Neighbors_08,0.3162813591300907,8.26618873456272e-07,0.31628135913009064,,,0.0,0.048737480949009794,0.4149058495443747,0.048737480949009794
8,SVM_01,0.20782777614779593,0.0014217583093344786,0.20782777614779596,,,0.0,,,0.0
9,SVM_02,0.3162813591300907,8.26618873456272e-07,0.31628135913009064,,,0.0,-0.030163601332180424,0.6139817707702795,-0.030163601332180417
10,SVM_03,0.2867373092663288,8.705720626175774e-06,0.2867373092663288,-0.019678584200411787,0.7540171676049447,-0.01967858420041179,0.048737480949009794,0.4149058495443747,0.048737480949009794
11,SVM_04,0.2867373092663288,8.705720626175774e-06,0.2867373092663288,-0.019678584200411787,0.7540171676049447,-0.01967858420041179,0.048737480949009794,0.4149058495443747,0.048737480949009794
12,SVM_05,0.30622445924942493,1.89678476402305e-06,0.30622445924942493,-0.019678584200411787,0.7540171676049447,-0.01967858420041179,0.048737480949009794,0.4149058495443747,0.048737480949009794
13,SVM_06,,,0.0,,,0.0,,,0.0
14,SVM_07,0.2872598560764224,8.369236946557234e-06,0.2872598560764224,,,0.0,-0.017352877720404322,0.771715339479988,-0.017352877720404322
15,SVM_08,0.2626701940617578,4.9191965428368106e-05,0.2626701940617578,0.06638402981720623,0.2900034045501807,0.06638402981720623,0.02993557303610283,0.6166645518906757,0.029935573036102833
16,SVM_09,0.2047119547119547,0.0016818740345902411,0.20471195471195472,0.14606056533754597,0.019382842457770992,0.14606056533754594,-0.0008943636934317658,0.9880703038996934,-0.0008943636934317658
17,SVM_10,0.25378972850840087,8.94986932696181e-05,0.25378972850840087,0.10921975689893565,0.08112673477136524,0.10921975689893564,0.04296719836868376,0.47234484813357747,0.042967198368683755
18,SVM_11,,,0.0,,,0.0,,,0.0
19,SVM_12,0.08913371617142445,0.1751149839222423,0.08913371617142443,,,0.0,,,0.0
20,SVM_13,-0.05439736460095261,0.4085283219969046,-0.054397364600952604,0.12107306384920773,0.05301334505535001,0.12107306384920773,0.204086530819569,0.0005640496691198865,0.204086530819569
21,SVM_14,0.00431501720252459,0.9477663917087795,0.00431501720252459,0.044142483586947875,0.48195219532941713,0.044142483586947875,0.29328937293904916,5.331434980742496e-07,0.29328937293904916
22,SVM_15,-0.0018859265494795454,0.9771575932780039,-0.0018859265494795452,0.03825136612021858,0.5423589038800785,0.03825136612021858,0.18774168572653369,0.0015406136371436,0.1877416857265337
23,SVM_16,,,0.0,,,0.0,,,0.0
24,SVM_17,,,0.0,,,0.0,,,0.0
25,SVM_18,0.23025368809401942,0.00039485512970902304,0.2302536880940194,,,0.0,,,0.0
26,SVM_19,0.3162813591300907,8.26618873456272e-07,0.31628135913009064,-0.034355900058832094,0.5842647881434349,-0.034355900058832094,-0.030163601332180424,0.6139817707702795,-0.030163601332180417
27,SVM_20,0.2793909616359821,1.502738394848484e-05,0.2793909616359821,-0.034355900058832094,0.5842647881434349,-0.034355900058832094,-0.03489251421756249,0.5595432383156387,-0.03489251421756249
