,Representation,AUROC: OUTC,MCC: OUTC,Bal.Acc: OUTC,p-v: OUTC,Corr: OUTC,"CM[0,0]: OUTC","CM[0,1]: OUTC","CM[1,0]: OUTC","CM[1,1]: OUTC",Representation,AUROC: RT_P,MCC: RT_P,Bal.Acc: RT_P,p-v: RT_P,Corr: RT_P,"CM[0,0]: RT_P","CM[0,1]: RT_P","CM[1,0]: RT_P","CM[1,1]: RT_P",Representation,AUROC: Dece,MCC: Dece,Bal.Acc: Dece,p-v: Dece,Corr: Dece,"CM[0,0]: Dece","CM[0,1]: Dece","CM[1,0]: Dece","CM[1,1]: Dece"
0,1.0,0.6814851814851814,0.37093950756938837,0.6663752913752914,5.175549331617491e-09,0.3709395075693883,35.0,42.0,19.0,137.0,1.0,0.5788934426229508,0.18945651279645997,0.5730874316939891,0.002333883105024691,0.18945651279646,239.0,5.0,10.0,2.0,1.0,0.8408216783216783,0.41524333768556343,0.6117132867132867,3.511150643774078e-13,0.41524333768556354,259.0,1.0,17.0,5.0
1,2.0,0.673093220338983,0.3859167143917523,0.7028954802259887,9.545204130830585e-08,0.38591671439175224,50.0,9.0,53.0,67.0,2.0,0.4012605042016807,0.14642752764690647,0.6046218487394959,0.051800934455562025,0.14642752764690645,157.0,13.0,5.0,2.0,2.0,0.5214414414414413,0.10971365117801728,0.5711711711711712,0.12197607724418326,0.10971365117801728,162.0,23.0,11.0,4.0
2,3.0,0.6565675934803451,0.30211792469089904,0.6612176414189836,5.309387303884405e-06,0.30211792469089904,47.0,23.0,52.0,97.0,3.0,0.6378676470588236,0.10609967398031413,0.6151960784313726,0.1200214019062467,0.10609967398031413,115.0,89.0,4.0,8.0,3.0,0.6617224880382775,0.22154870935851903,0.6979665071770335,0.0005604276099748955,0.22154870935851906,145.0,75.0,5.0,14.0
3,4.0,0.5629699248120301,0.1777752913126799,0.5917919799498748,0.08149251652803588,0.1777752913126799,8.0,13.0,15.0,61.0,4.0,0.7282608695652175,0.4755440747309677,0.7782608695652173,8.550058090758293e-07,0.47554407473096766,88.0,4.0,2.0,3.0,4.0,0.46626420454545453,0.053300179088902604,0.5142045454545454,0.5910120839424675,0.053300179088902604,85.0,3.0,15.0,1.0
4,5.0,0.7374293785310734,0.4563658126720965,0.7216101694915253,1.3593428270137546e-10,0.4563658126720964,35.0,24.0,18.0,102.0,5.0,0.5462184873949579,0.37146603207697604,0.5714285714285714,3.5740614684145044e-07,0.37146603207697604,170.0,0.0,6.0,1.0,5.0,0.7489130434782608,0.28426845075012913,0.7157608695652173,4.7194271516316126e-05,0.2842684507501292,153.0,31.0,6.0,9.0
5,6.0,0.7546332046332046,0.436227425456246,0.7155405405405405,1.5336602994635972e-11,0.43622742545624604,42.0,28.0,25.0,123.0,6.0,0.6133004926108374,0.26641182501507676,0.5784072249589491,7.643455051021709e-05,0.2664118250150767,201.0,2.0,10.0,2.0,6.0,0.7495794280221101,0.47920360449634447,0.6773612112472963,4.5572399818235836e-15,0.4792036044963443,216.0,3.0,12.0,7.0
6,7.0,0.6371428571428571,0.34848958634343635,0.6228571428571428,0.0005023428366840204,0.34848958634343635,6.0,15.0,3.0,72.0,7.0,0.9428571428571428,0.6549455359345627,0.7945054945054946,4.5262514187582914e-13,0.6549455359345627,90.0,1.0,2.0,3.0,7.0,0.7780172413793105,0.33405172413793105,0.6670258620689655,0.0005637110185328592,0.334051724137931,78.0,9.0,9.0,7.0
