,Classifier,Corr: OUTC,p-v: OUTC,MCC: OUTC,Corr: RT_P,p-v: RT_P,MCC: RT_P,Corr: Dece,p-v: Dece,MCC: Dece
0,Nearest Neighbors_01,0.22905234535567598,0.0020413393824635184,0.22905234535567598,,,0.0,-0.028618190351607127,0.6874868586678768,-0.028618190351607124
1,Nearest Neighbors_02,0.2888450577462719,8.806374427763e-05,0.2888450577462719,,,0.0,,,0.0
2,Nearest Neighbors_03,0.14420246926091654,0.05412195975253787,0.14420246926091654,,,0.0,,,0.0
3,Nearest Neighbors_04,0.21772977534548027,0.003413409765243632,0.2177297753454803,,,0.0,,,0.0
4,Nearest Neighbors_05,0.2172391675612696,0.003488354026113939,0.21723916756126962,,,0.0,-0.028618190351607127,0.6874868586678768,-0.028618190351607124
5,Nearest Neighbors_06,0.27957360876772636,0.0001505905944915796,0.2795736087677264,,,0.0,,,0.0
6,Nearest Neighbors_07,0.12855815948255198,0.08633328047876627,0.12855815948255198,,,0.0,,,0.0
7,Nearest Neighbors_08,0.2069391517163392,0.005445751096719881,0.2069391517163392,,,0.0,,,0.0
8,SVM_01,,,0.0,,,0.0,,,0.0
9,SVM_02,,,0.0,,,0.0,,,0.0
10,SVM_03,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
11,SVM_04,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
12,SVM_05,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
13,SVM_06,,,0.0,,,0.0,,,0.0
14,SVM_07,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
15,SVM_08,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
16,SVM_09,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
17,SVM_10,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
18,SVM_11,,,0.0,,,0.0,,,0.0
19,SVM_12,-0.0915460639141947,0.22292650118532345,-0.09154606391419468,,,0.0,-0.020185207913169856,0.7766390927215687,-0.020185207913169852
20,SVM_13,-0.11886274643647375,0.11302146318097617,-0.11886274643647377,-0.021693045781865615,0.7744216052623246,-0.021693045781865615,-0.07812091314506639,0.2715269603972065,-0.07812091314506639
21,SVM_14,-0.11886274643647375,0.11302146318097617,-0.11886274643647377,-0.021693045781865615,0.7744216052623246,-0.021693045781865615,-0.08108108108108107,0.25372323497307786,-0.08108108108108109
22,SVM_15,-0.11886274643647375,0.11302146318097617,-0.11886274643647377,-0.021693045781865615,0.7744216052623246,-0.021693045781865615,-0.08108108108108107,0.25372323497307786,-0.08108108108108109
23,SVM_16,,,0.0,,,0.0,,,0.0
24,SVM_17,,,0.0,,,0.0,,,0.0
25,SVM_18,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
26,SVM_19,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
27,SVM_20,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
28,SVM_21,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
29,SVM_22,,,0.0,,,0.0,,,0.0
30,SVM_23,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
31,SVM_24,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
32,SVM_25,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
33,SVM_26,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
34,SVM_27,,,0.0,,,0.0,,,0.0
35,SVM_28,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
36,SVM_29,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
37,SVM_30,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
38,Gaussian Process_01,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
39,Gaussian Process_02,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
40,Gaussian Process_03,,,0.0,,,0.0,,,0.0
41,Gaussian Process_04,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
42,Gaussian Process_05,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
43,Decision Tree_01,,,0.0,,,0.0,,,0.0
44,Decision Tree_02,0.014880530603182618,0.8432765736007201,0.014880530603182616,,,0.0,,,0.0
45,Decision Tree_03,0.014880530603182618,0.8432765736007201,0.014880530603182616,,,0.0,,,0.0
46,Decision Tree_04,0.014880530603182618,0.8432765736007201,0.014880530603182616,,,0.0,,,0.0
47,Decision Tree_05,0.014880530603182618,0.8432765736007201,0.014880530603182616,,,0.0,,,0.0
48,Decision Tree_06,0.014880530603182618,0.8432765736007201,0.014880530603182616,,,0.0,,,0.0
49,Decision Tree_07,0.014880530603182618,0.8432765736007201,0.014880530603182616,,,0.0,,,0.0
50,Decision Tree_08,0.014880530603182618,0.8432765736007201,0.014880530603182616,,,0.0,,,0.0
51,Random Forest_01,0.014880530603182618,0.8432765736007201,0.014880530603182616,,,0.0,,,0.0
52,Random_Forest_02,0.12855815948255198,0.08633328047876627,0.12855815948255198,,,0.0,-0.020185207913169856,0.7766390927215687,-0.020185207913169852
53,Random_Forest_03,0.11656586154515661,0.12020322316246464,0.11656586154515661,,,0.0,-0.03513882859951954,0.6213232401394477,-0.035138828599519535
54,Random_Forest_04,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,-0.028618190351607127,0.6874868586678768,-0.028618190351607124
55,Random_Forest_05,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
56,Random_Forest_06,0.12855815948255198,0.08633328047876627,0.12855815948255198,,,0.0,-0.020185207913169856,0.7766390927215687,-0.020185207913169852
57,Random_Forest_07,0.11656586154515661,0.12020322316246464,0.11656586154515661,,,0.0,-0.03513882859951954,0.6213232401394477,-0.035138828599519535
58,Random_Forest_08,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
59,Random Forest_09,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,,,0.0
60,Random_Forest_10,0.12855815948255198,0.08633328047876627,0.12855815948255198,,,0.0,-0.020185207913169856,0.7766390927215687,-0.020185207913169852
61,Random Forest_11,0.11656586154515661,0.12020322316246464,0.11656586154515661,,,0.0,-0.03513882859951954,0.6213232401394477,-0.035138828599519535
62,Random_Forest_12,0.027097361356756982,0.7187990805367772,0.02709736135675699,,,0.0,-0.028618190351607127,0.6874868586678768,-0.028618190351607124
