,Classifier,Corr: OUTC,p-v: OUTC,MCC: OUTC,Corr: RT_P,p-v: RT_P,MCC: RT_P,Corr: Dece,p-v: Dece,MCC: Dece
0,Nearest Neighbors_01,0.03095280259227507,0.6487154459735422,0.03095280259227507,,,0.0,-0.058133008182238474,0.3709155516325586,-0.058133008182238474
1,Nearest Neighbors_02,-0.04525281084771843,0.5052900610495457,-0.04525281084771843,,,0.0,,,0.0
2,Nearest Neighbors_03,0.04793500683368095,0.4803625743993645,0.04793500683368096,,,0.0,,,0.0
3,Nearest Neighbors_04,0.06104686473736164,0.36861008778465676,0.06104686473736164,,,0.0,,,0.0
4,Nearest Neighbors_05,0.04731276613820382,0.48608552520255943,0.04731276613820382,,,0.0,-0.061411219109159566,0.34450087694051834,-0.06141121910915955
5,Nearest Neighbors_06,0.011703313150272007,0.8632740368312168,0.011703313150272007,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
6,Nearest Neighbors_07,0.04731276613820382,0.48608552520255943,0.04731276613820382,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
7,Nearest Neighbors_08,0.054633493647540846,0.42112211212992634,0.054633493647540846,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
8,SVM_01,,,0.0,,,0.0,,,0.0
9,SVM_02,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
10,SVM_03,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
11,SVM_04,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
12,SVM_05,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
13,SVM_06,,,0.0,,,0.0,,,0.0
14,SVM_07,-0.018767414057449413,0.7824195849764337,-0.018767414057449413,,,0.0,0.14279688892580095,0.027290555625940405,0.14279688892580095
15,SVM_08,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,0.14279688892580095,0.027290555625940405,0.14279688892580095
16,SVM_09,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,0.14279688892580095,0.027290555625940405,0.14279688892580095
17,SVM_10,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,0.14279688892580095,0.027290555625940405,0.14279688892580095
18,SVM_11,,,0.0,,,0.0,,,0.0
19,SVM_12,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,-0.03313371146024802,0.6102692156593311,-0.033133711460248017
20,SVM_13,-0.06177060790027207,0.3629494683917476,-0.06177060790027206,,,0.0,0.04068409988791238,0.5313656769954902,0.04068409988791238
21,SVM_14,-0.06177060790027207,0.3629494683917476,-0.06177060790027206,,,0.0,0.04068409988791238,0.5313656769954902,0.04068409988791238
22,SVM_15,-0.06177060790027207,0.3629494683917476,-0.06177060790027206,,,0.0,0.04068409988791238,0.5313656769954902,0.04068409988791238
23,SVM_16,,,0.0,,,0.0,,,0.0
24,SVM_17,,,0.0,,,0.0,,,0.0
25,SVM_18,-0.027850018080277,0.6819060551332106,-0.027850018080277,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
26,SVM_19,-0.027850018080277,0.6819060551332106,-0.027850018080277,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
27,SVM_20,-0.027850018080277,0.6819060551332106,-0.027850018080277,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
28,SVM_21,-0.027850018080277,0.6819060551332106,-0.027850018080277,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
29,SVM_22,,,0.0,,,0.0,,,0.0
30,SVM_23,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
31,SVM_24,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,0.14279688892580095,0.027290555625940405,0.14279688892580095
32,SVM_25,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,0.14279688892580095,0.027290555625940405,0.14279688892580095
33,SVM_26,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,0.14279688892580095,0.027290555625940405,0.14279688892580095
34,SVM_27,,,0.0,,,0.0,,,0.0
35,SVM_28,0.0002812010721120633,0.9966986974108778,0.00028120107211206336,,,0.0,,,0.0
36,SVM_29,-0.027850018080277,0.6819060551332106,-0.027850018080277,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
37,SVM_30,-0.027850018080277,0.6819060551332106,-0.027850018080277,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
38,Gaussian Process_01,-0.027850018080277,0.6819060551332106,-0.027850018080277,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
39,Gaussian Process_02,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
40,Gaussian Process_03,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
41,Gaussian Process_04,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
42,Gaussian Process_05,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
43,Decision Tree_01,,,0.0,,,0.0,,,0.0
44,Decision Tree_02,0.04731276613820382,0.48608552520255943,0.04731276613820382,,,0.0,0.24472443025902488,0.00013248764573419778,0.24472443025902482
45,Decision Tree_03,0.04731276613820382,0.48608552520255943,0.04731276613820382,,,0.0,0.24472443025902488,0.00013248764573419778,0.24472443025902482
46,Decision Tree_04,0.04731276613820382,0.48608552520255943,0.04731276613820382,,,0.0,0.24472443025902488,0.00013248764573419778,0.24472443025902482
47,Decision Tree_05,0.04731276613820382,0.48608552520255943,0.04731276613820382,,,0.0,0.24472443025902488,0.00013248764573419778,0.24472443025902482
48,Decision Tree_06,0.04731276613820382,0.48608552520255943,0.04731276613820382,,,0.0,0.24472443025902488,0.00013248764573419778,0.24472443025902482
49,Decision Tree_07,0.04731276613820382,0.48608552520255943,0.04731276613820382,,,0.0,0.24472443025902488,0.00013248764573419778,0.24472443025902482
50,Decision Tree_08,0.04731276613820382,0.48608552520255943,0.04731276613820382,,,0.0,0.24472443025902488,0.00013248764573419778,0.24472443025902482
51,Random Forest_01,0.04731276613820382,0.48608552520255943,0.04731276613820382,,,0.0,0.24472443025902488,0.00013248764573419778,0.24472443025902482
52,Random_Forest_02,0.09140693268510543,0.17772881333559887,0.09140693268510543,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
53,Random_Forest_03,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
54,Random_Forest_04,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
55,Random_Forest_05,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
56,Random_Forest_06,0.09140693268510543,0.17772881333559887,0.09140693268510543,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
57,Random_Forest_07,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
58,Random_Forest_08,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,0.14279688892580095,0.027290555625940405,0.14279688892580095
59,Random Forest_09,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,0.14279688892580095,0.027290555625940405,0.14279688892580095
60,Random_Forest_10,0.09140693268510543,0.17772881333559887,0.09140693268510543,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
61,Random Forest_11,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
62,Random_Forest_12,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
63,Random_Forest_13,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
64,Random_Forest_14,0.09140693268510543,0.17772881333559887,0.09140693268510543,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
65,Random_Forest_15,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
66,Random_Forest_16,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
67,Random_Forest_17,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
68,Random_Forest_18,0.09140693268510543,0.17772881333559887,0.09140693268510543,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
69,Random Forest_19,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
70,Random_Forest_20,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
71,Neural Net_01,0.014309257944701205,0.833233272014797,0.014309257944701205,,,0.0,-0.01904921052684208,0.7695402838136157,-0.01904921052684208
72,Neural Net_02,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
73,Neural Net_03,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
74,Neural Net_04,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
75,Neural Net_05,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
76,Neural Net_06,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
77,Neural Net_07,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
78,Neural Net_08,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
79,Neural Net_09,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
80,Neural Net_10,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
81,Neural Net_11,0.0002812010721120633,0.9966986974108778,0.00028120107211206336,,,0.0,,,0.0
82,Neural Net_12,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
83,Neural Net_13,0.010305460800464229,0.8794723410185608,0.01030546080046423,,,0.0,,,0.0
84,Neural Net_14,0.030654622701931925,0.6518764651240648,0.030654622701931925,,,0.0,,,0.0
85,Neural Net_15,0.030654622701931925,0.6518764651240648,0.030654622701931925,,,0.0,,,0.0
86,Neural Net_16,0.030654622701931925,0.6518764651240648,0.030654622701931925,,,0.0,,,0.0
