,Classifier,Corr: OUTC,p-v: OUTC,MCC: OUTC,Corr: RT_P,p-v: RT_P,MCC: RT_P,Corr: Dece,p-v: Dece,MCC: Dece
0,Nearest Neighbors_01,0.3165797119578133,8.061216498657459e-07,0.31657971195781337,-0.024148829021485126,0.700573457529847,-0.02414882902148513,0.2301989731868349,9.577779262501646e-05,0.2301989731868349
1,Nearest Neighbors_02,0.24139282193911601,0.00019918502373788243,0.24139282193911604,,,0.0,-0.017352877720404322,0.771715339479988,-0.017352877720404322
2,Nearest Neighbors_03,0.3189403380303896,6.602412481231682e-07,0.3189403380303897,,,0.0,,,0.0
3,Nearest Neighbors_04,0.29335956856172013,5.2519879868376445e-06,0.29335956856172013,,,0.0,,,0.0
4,Nearest Neighbors_05,0.2390461633758388,0.00023069263473573915,0.2390461633758388,-0.037183053913323924,0.5537017827445526,-0.03718305391332392,0.09298150824984225,0.11926493051068517,0.09298150824984225
5,Nearest Neighbors_06,0.22178699084439668,0.0006501314958605969,0.22178699084439668,-0.024148829021485126,0.700573457529847,-0.02414882902148513,0.04888961112125289,0.41344926753836597,0.04888961112125289
6,Nearest Neighbors_07,0.2755380531251409,1.9886734822742445e-05,0.2755380531251409,,,0.0,0.0779788577531256,0.1916681003873863,0.0779788577531256
7,Nearest Neighbors_08,0.28348695159961096,1.1105139221554783e-05,0.283486951599611,,,0.0,0.08721194578884495,0.14406558206154518,0.08721194578884495
8,SVM_01,0.21078248256335425,0.0012096647846121897,0.21078248256335427,,,0.0,,,0.0
9,SVM_02,0.34967636433359317,4.1830873976264614e-08,0.34967636433359317,,,0.0,-0.017352877720404322,0.771715339479988,-0.017352877720404322
10,SVM_03,0.3189403380303896,6.602412481231682e-07,0.3189403380303897,-0.013887549490757716,0.8249958475932392,-0.013887549490757716,0.06110905190960628,0.306500114071125,0.061109051909606284
11,SVM_04,0.2995100773389735,3.247211631260422e-06,0.29951007733897356,-0.027939937811355627,0.656364446648223,-0.02793993781135563,0.06110905190960628,0.306500114071125,0.061109051909606284
12,SVM_05,0.2995100773389735,3.247211631260422e-06,0.29951007733897356,0.0877984112614598,0.161331923536575,0.08779841126145979,0.06110905190960628,0.306500114071125,0.061109051909606284
13,SVM_06,,,0.0,,,0.0,,,0.0
14,SVM_07,0.2352155200196616,0.0002922777749441168,0.23521552001966162,,,0.0,0.09871724072349955,0.09804128640874729,0.09871724072349954
15,SVM_08,0.16921561618445657,0.009660194216387624,0.16921561618445657,0.10224655218467449,0.10263330769365062,0.10224655218467449,0.03222352531629848,0.5899824502183411,0.03222352531629848
16,SVM_09,0.23633017293826986,0.0002729389321284122,0.23633017293826986,0.06638402981720623,0.2900034045501807,0.06638402981720623,0.06858092033778139,0.2510073145689773,0.06858092033778139
17,SVM_10,0.2099471820982138,0.0012664709782786198,0.20994718209821378,0.023360057383242577,0.7099058270330427,0.023360057383242577,0.05824613367653052,0.32975767903987574,0.05824613367653052
18,SVM_11,,,0.0,,,0.0,,,0.0
19,SVM_12,0.2018157266262611,0.0019619396161229476,0.20181572662626115,,,0.0,,,0.0
20,SVM_13,0.023649613513836695,0.7195169536888764,0.023649613513836695,-0.024148829021485126,0.700573457529847,-0.02414882902148513,0.20317621923636822,0.0005977652871413521,0.20317621923636822
21,SVM_14,-0.026196098870658806,0.6907895193906815,-0.026196098870658803,-0.04918032786885245,0.43332848944403035,-0.04918032786885246,0.1944919920876587,0.001027179920059932,0.19449199208765872
22,SVM_15,0.063900188838573,0.33147798491572733,0.063900188838573,-0.042331970805838524,0.5001210921790917,-0.04233197080583852,0.38589408346214094,1.9027090375444257e-11,0.3858940834621409
23,SVM_16,,,0.0,,,0.0,,,0.0
24,SVM_17,,,0.0,,,0.0,,,0.0
25,SVM_18,0.22459419685660867,0.0005521801268923451,0.22459419685660867,,,0.0,-0.017352877720404322,0.771715339479988,-0.017352877720404322
