,Classifier,Corr: OUTC,p-v: OUTC,MCC: OUTC,Corr: RT_P,p-v: RT_P,MCC: RT_P,Corr: Dece,p-v: Dece,MCC: Dece
0,Nearest Neighbors_01,0.06859245370246428,0.5066614815751969,0.06859245370246428,0.4203381797788985,2.010125978609416e-05,0.4203381797788984,0.11205771620639085,0.2597696410366552,0.11205771620639085
1,Nearest Neighbors_02,0.1977076606718088,0.05350024300881719,0.19770766067180878,,,0.0,-0.08620109117803144,0.38660985348294474,-0.08620109117803146
2,Nearest Neighbors_03,0.23199266800191015,0.02294175495995109,0.23199266800191018,,,0.0,,,0.0
3,Nearest Neighbors_04,-0.05428967140306369,0.5993415257785495,-0.05428967140306369,,,0.0,,,0.0
4,Nearest Neighbors_05,0.06859245370246428,0.5066614815751969,0.06859245370246428,0.4203381797788985,2.010125978609416e-05,0.4203381797788984,0.02527617658790771,0.7999321070741927,0.02527617658790771
5,Nearest Neighbors_06,0.23242970290961337,0.02267842203757896,0.23242970290961337,-0.02404930351219409,0.81608676313368,-0.02404930351219409,-0.10665718644919543,0.28358356993632916,-0.10665718644919546
6,Nearest Neighbors_07,0.26204255717297154,0.00990626604003484,0.26204255717297154,,,0.0,-0.07427813527082074,0.45586580412739097,-0.07427813527082075
7,Nearest Neighbors_08,0.1946020135466108,0.05744205118210714,0.1946020135466108,,,0.0,-0.06034685977491535,0.544825918969909,-0.06034685977491536
8,SVM_01,,,0.0,,,0.0,,,0.0
9,SVM_02,0.15878860891844873,0.12228689551666659,0.15878860891844873,0.1857308236232342,0.0700259012365387,0.1857308236232342,-0.00930546875597747,0.9256734680845817,-0.009305468755977472
10,SVM_03,0.036013378882982124,0.7275785626930775,0.036013378882982124,0.1857308236232342,0.0700259012365387,0.1857308236232342,0.06454168314303639,0.517173651435946,0.06454168314303639
11,SVM_04,0.08232195521312125,0.42523273173930665,0.08232195521312125,0.1857308236232342,0.0700259012365387,0.1857308236232342,0.04908823319715536,0.6224308454449766,0.049088233197155356
12,SVM_05,0.08232195521312125,0.42523273173930665,0.08232195521312125,0.1857308236232342,0.0700259012365387,0.1857308236232342,0.06980088306988451,0.48354562187414696,0.06980088306988452
13,SVM_06,,,0.0,,,0.0,,,0.0
14,SVM_07,0.23925666434429269,0.01888842300783713,0.23925666434429269,,,0.0,-0.08620109117803144,0.38660985348294474,-0.08620109117803146
15,SVM_08,0.20274970941534798,0.04757577169072628,0.20274970941534798,-0.042100132152522236,0.6838078342195012,-0.04210013215252224,-0.050097235819029494,0.6152862182389301,-0.05009723581902951
16,SVM_09,0.1311224337085918,0.2028730459730374,0.13112243370859178,-0.042100132152522236,0.6838078342195012,-0.04210013215252224,-0.061505363030575425,0.5371173420497408,-0.06150536303057543
17,SVM_10,0.1311224337085918,0.2028730459730374,0.13112243370859178,-0.042100132152522236,0.6838078342195012,-0.04210013215252224,0.02527617658790771,0.7999321070741927,0.02527617658790771
18,SVM_11,,,0.0,,,0.0,,,0.0
19,SVM_12,,,0.0,,,0.0,,,0.0
20,SVM_13,-0.11345030265838624,0.27108036940440966,-0.11345030265838622,0.2273407136236201,0.025910527514569928,0.22734071362362013,0.1784398066558728,0.07133054132142418,0.17843980665587286
