,Classifier,Corr: OUTC,p-v: OUTC,MCC: OUTC,Corr: RT_P,p-v: RT_P,MCC: RT_P,Corr: Dece,p-v: Dece,MCC: Dece
0,Nearest Neighbors_01,0.20312273666087127,0.006390406072109321,0.20312273666087127,-0.021693045781865615,0.7744216052623246,-0.021693045781865615,-0.028618190351607127,0.6874868586678768,-0.028618190351607124
1,Nearest Neighbors_02,0.15173481765192084,0.04260040159666388,0.15173481765192084,,,0.0,,,0.0
2,Nearest Neighbors_03,0.19368744126451795,0.009380809633672115,0.19368744126451795,,,0.0,,,0.0
3,Nearest Neighbors_04,0.2208171402043054,0.0029742200445662813,0.22081714020430537,,,0.0,,,0.0
4,Nearest Neighbors_05,0.18576641302201669,0.012785713981019943,0.18576641302201669,-0.026644683298418508,0.7248117310600161,-0.02664468329841851,-0.04067819981796424,0.5673846091668195,-0.04067819981796424
5,Nearest Neighbors_06,0.13158201321406107,0.07913006944658847,0.13158201321406107,-0.01529566014434607,0.839865489852859,-0.015295660144346072,-0.04067819981796424,0.5673846091668195,-0.04067819981796424
6,Nearest Neighbors_07,0.18187225105725818,0.014826299240272034,0.18187225105725818,-0.01529566014434607,0.839865489852859,-0.015295660144346072,-0.04067819981796424,0.5673846091668195,-0.04067819981796424
7,Nearest Neighbors_08,0.20312273666087127,0.006390406072109321,0.20312273666087127,-0.01529566014434607,0.839865489852859,-0.015295660144346072,-0.04067819981796424,0.5673846091668195,-0.04067819981796424
8,SVM_01,,,0.0,,,0.0,,,0.0
9,SVM_02,,,0.0,,,0.0,,,0.0
10,SVM_03,,,0.0,-0.01529566014434607,0.839865489852859,-0.015295660144346072,,,0.0
11,SVM_04,,,0.0,-0.01529566014434607,0.839865489852859,-0.015295660144346072,,,0.0
12,SVM_05,,,0.0,-0.01529566014434607,0.839865489852859,-0.015295660144346072,,,0.0
13,SVM_06,,,0.0,,,0.0,,,0.0
14,SVM_07,0.08196722621123495,0.2753606786011697,0.08196722621123494,-0.01529566014434607,0.839865489852859,-0.015295660144346072,-0.04067819981796424,0.5673846091668195,-0.04067819981796424
15,SVM_08,0.08196722621123495,0.2753606786011697,0.08196722621123494,-0.01529566014434607,0.839865489852859,-0.015295660144346072,-0.04067819981796424,0.5673846091668195,-0.04067819981796424
16,SVM_09,0.08196722621123495,0.2753606786011697,0.08196722621123494,-0.01529566014434607,0.839865489852859,-0.015295660144346072,-0.04067819981796424,0.5673846091668195,-0.04067819981796424
17,SVM_10,0.08196722621123495,0.2753606786011697,0.08196722621123494,-0.01529566014434607,0.839865489852859,-0.015295660144346072,-0.04067819981796424,0.5673846091668195,-0.04067819981796424
18,SVM_11,,,0.0,,,0.0,,,0.0
19,SVM_12,-0.0915460639141947,0.22292650118532345,-0.09154606391419468,,,0.0,-0.020185207913169856,0.7766390927215687,-0.020185207913169852
20,SVM_13,-0.10600988273786191,0.15784335308826483,-0.10600988273786194,-0.03459754939409159,0.6475516514486129,-0.03459754939409159,-0.06532553344640132,0.35807780657885135,-0.06532553344640132
21,SVM_14,-0.10600988273786191,0.15784335308826483,-0.10600988273786194,-0.04117647058823529,0.5863267054102443,-0.041176470588235294,-0.06869501232989714,0.3337704727663917,-0.06869501232989714
22,SVM_15,-0.10600988273786191,0.15784335308826483,-0.10600988273786194,-0.04117647058823529,0.5863267054102443,-0.041176470588235294,-0.06869501232989714,0.3337704727663917,-0.06869501232989714
23,SVM_16,,,0.0,,,0.0,,,0.0
24,SVM_17,,,0.0,,,0.0,,,0.0
25,SVM_18,0.08196722621123495,0.2753606786011697,0.08196722621123494,-0.01529566014434607,0.839865489852859,-0.015295660144346072,-0.04067819981796424,0.5673846091668195,-0.04067819981796424
26,SVM_19,0.08196722621123495,0.2753606786011697,0.08196722621123494,-0.01529566014434607,0.839865489852859,-0.015295660144346072,-0.04067819981796424,0.5673846091668195,-0.04067819981796424
27,SVM_20,0.08196722621123495,0.2753606786011697,0.08196722621123494,-0.01529566014434607,0.839865489852859,-0.015295660144346072,-0.04067819981796424,0.5673846091668195,-0.04067819981796424
28,SVM_21,0.08196722621123495,0.2753606786011697,0.08196722621123494,-0.01529566014434607,0.839865489852859,-0.015295660144346072,-0.04067819981796424,0.5673846091668195,-0.04067819981796424
29,SVM_22,,,0.0,,,0.0,,,0.0
30,SVM_23,0.08196722621123495,0.2753606786011697,0.08196722621123494,,,0.0,,,0.0
31,SVM_24,0.08196722621123495,0.2753606786011697,0.08196722621123494,-0.01529566014434607,0.839865489852859,-0.015295660144346072,-0.04067819981796424,0.5673846091668195,-0.04067819981796424
32,SVM_25,0.08196722621123495,0.2753606786011697,0.08196722621123494,-0.01529566014434607,0.839865489852859,-0.015295660144346072,-0.04067819981796424,0.5673846091668195,-0.04067819981796424
33,SVM_26,0.08196722621123495,0.2753606786011697,0.08196722621123494,-0.01529566014434607,0.839865489852859,-0.015295660144346072,-0.04067819981796424,0.5673846091668195,-0.04067819981796424
34,SVM_27,,,0.0,,,0.0,,,0.0
35,SVM_28,0.08196722621123495,0.2753606786011697,0.08196722621123494,,,0.0,,,0.0
36,SVM_29,0.08196722621123495,0.2753606786011697,0.08196722621123494,-0.01529566014434607,0.839865489852859,-0.015295660144346072,-0.04067819981796424,0.5673846091668195,-0.04067819981796424
37,SVM_30,0.08196722621123495,0.2753606786011697,0.08196722621123494,-0.01529566014434607,0.839865489852859,-0.015295660144346072,-0.04067819981796424,0.5673846091668195,-0.04067819981796424
38,Gaussian Process_01,0.08196722621123495,0.2753606786011697,0.08196722621123494,-0.01529566014434607,0.839865489852859,-0.015295660144346072,-0.04067819981796424,0.5673846091668195,-0.04067819981796424
39,Gaussian Process_02,,,0.0,,,0.0,,,0.0
40,Gaussian Process_03,,,0.0,,,0.0,,,0.0
41,Gaussian Process_04,,,0.0,,,0.0,,,0.0
42,Gaussian Process_05,,,0.0,,,0.0,,,0.0
43,Decision Tree_01,,,0.0,,,0.0,,,0.0
