,Classifier OUTC,MCC: OUTC,Corr: OUTC,p-v: OUTC,Index: OUTC,Classifier RT_P,MCC: RT_P,Corr: RT_P,p-v: RT_P,Index: RT_P,Classifier Dece,MCC: Dece,Corr: Dece,p-v: Dece,Index: Dece,Representation
9,Ridge_02,-0.09390734276804917,-0.09390734276804916,0.3602366989267489,128.0,Nearest Neighbors_01,-0.03382550457458691,-0.03382550457458692,0.7422176792805134,0.0,Ridge_03,-0.042014581590156766,-0.042014581590156766,0.6719488220847284,129.0,4
10,Logistic_04,-0.109016283576765,-0.10901628357676503,0.2878097228850833,121.0,Gaussian Process_03,-0.03382550457458691,-0.03382550457458692,0.7422176792805134,40.0,Decision Tree_03,-0.07058246282165999,-0.07058246282165997,0.4764699103001538,45.0,4
11,Gaussian Process_01,-0.13497638119975428,-0.13497638119975425,0.18744643646131506,38.0,Ridge_03,-0.03382550457458691,-0.03382550457458692,0.7422176792805134,129.0,Naive Bayes_01,-0.08528028654224416,-0.08528028654224416,0.3893757970911538,113.0,4
12,Decision Tree_02,-0.13497638119975428,-0.13497638119975425,0.18744643646131506,44.0,Decision Tree_03,-0.048348122062453175,-0.04834812206245318,0.6381578383442905,45.0,Bagging_03,-0.11454649588196865,-0.11454649588196865,0.24692658809282386,135.0,4
13,Bagging_02,-0.13497638119975428,-0.13497638119975425,0.18744643646131506,134.0,QDA_01,-0.0650157914671245,-0.06501579146712448,0.5269294506905758,117.0,QDA_01,-0.13124359177794215,-0.13124359177794212,0.18417713011288933,117.0,4
0,SVM_08,0.4563658126720965,0.4563658126720964,1.3593428270137546e-10,15.0,Neural Net_10,0.371466032076976,0.371466032076976,3.5740614684145044e-07,80.0,Naive Bayes_04,0.28426845075012913,0.2842684507501292,4.719427151631613e-05,116.0,5
1,Neural Net_16,0.4486776005334826,0.4486776005334826,2.9967844901016054e-10,86.0,SVM_07,0.2525690330317211,0.2525690330317211,0.0006949570595536586,14.0,QDA_01,0.27898550724637683,0.2789855072463768,6.598977495027169e-05,117.0,5
2,Nearest Neighbors_02,0.43460841079352697,0.43460841079352697,1.2111520178104426e-09,1.0,Gaussian Process_01,0.1641949290975261,0.1641949290975261,0.02897418689594218,38.0,AdaBoost_07,0.2554529529681037,0.2554529529681037,0.000271042188789398,101.0,5
3,Random_Forest_10,0.4124588320962917,0.4124588320962917,9.628954400419816e-09,60.0,QDA_01,0.14036720039888587,0.14036720039888587,0.062396251114457575,117.0,Neural Net_17,0.24890331848503336,0.2489033184850334,0.0003925377100917425,87.0,5
4,AdaBoost_13,0.4033235200683644,0.4033235200683644,2.1694044807389208e-08,107.0,Naive Bayes_04,0.12615647859673193,0.12615647859673193,0.0942873923817696,116.0,Gradient_40,0.22110000389811635,0.22110000389811632,0.0016994083056761768,176.0,5
5,Naive Bayes_04,0.3912806765291945,0.3912806765291945,6.101621146783478e-08,116.0,Logistic_01,0.12217619834057422,0.1221761983405742,0.10523080906326143,118.0,Random_Forest_02,0.19740680254116466,0.19740680254116466,0.005193535079543989,52.0,5
6,Gradient_51,0.3881270972961631,0.3881270972961631,7.945494715707167e-08,187.0,Decision Tree_06,0.10756302521008404,0.107563025210084,0.15414806932797387,48.0,Random Forest_11,0.1722827898125357,0.1722827898125357,0.014963565881761056,61.0,5
7,Random Forest_11,0.3725521539095943,0.3725521539095943,2.812775456006384e-07,61.0,Random Forest_01,0.06783848378319775,0.06783848378319775,0.369627264051592,51.0,Decision Tree_02,0.15561210006865295,0.15561210006865295,0.028182457979359338,44.0,5
8,QDA_01,0.3412618106094225,0.3412618106094225,2.9410239153579637e-06,117.0,AdaBoost_11,-0.015295660144346072,-0.015295660144346069,0.839865489852859,105.0,Ridge_01,0.15212950247897233,0.15212950247897233,0.03195026412597904,127.0,5
9,Ridge_06,0.3371190761196913,0.3371190761196913,3.9394171369930574e-06,132.0,Ridge_01,-0.015295660144346072,-0.015295660144346069,0.839865489852859,127.0,SVM_03,0.14474599031500415,0.14474599031500415,0.04137175174080969,10.0,5
10,Gaussian Process_04,0.33348972359555146,0.3334897235955514,5.0715426520656025e-06,41.0,Bagging_03,-0.015295660144346072,-0.015295660144346069,0.839865489852859,135.0,Logistic_04,0.1353719166167163,0.1353719166167163,0.05659695500631184,121.0,5
11,Bagging_04,0.31592509064679924,0.31592509064679924,1.647129517233606e-05,136.0,Gradient_09,-0.015295660144346072,-0.015295660144346069,0.839865489852859,145.0,Bagging_03,0.09752728015972714,0.09752728015972713,0.17056403600930822,135.0,5
12,Logistic_04,0.2900319627961687,0.2900319627961687,8.210708270572563e-05,121.0,Nearest Neighbors,,,,,Nearest Neighbors_01,0.060970208083007765,0.060970208083007765,0.3922917912151317,0.0,5
13,Decision Tree_03,0.2139127891425289,0.2139127891425289,0.004036877140656857,45.0,Random_Forest,,,,,Gaussian Process_01,0.042685452399493284,0.0426854523994933,0.5494183109155296,38.0,5
0,SVM_03,0.43622742545624604,0.4362274254562461,1.5336602994635972e-11,10.0,Neural Net_18,0.2664118250150768,0.2664118250150767,7.643455051021709e-05,88.0,Gradient_45,0.4792036044963445,0.4792036044963443,4.557239981823584e-15,181.0,6
1,Gaussian Process_04,0.3967403586119208,0.3967403586119208,1.2375885558532775e-09,41.0,SVM_05,0.2526857662190229,0.2526857662190229,0.00018079009027710576,12.0,QDA_01,0.4780905622644286,0.4780905622644286,5.376612718646102e-15,117.0,6
2,Gradient_54,0.39598375568629135,0.39598375568629135,1.3388659568253188e-09,190.0,Gaussian Process_01,0.2349328411811195,0.2349328411811195,0.0005138088647116242,38.0,Neural Net_11,0.4611507348026021,0.4611507348026021,6.191855803687142e-14,81.0,6
3,Neural Net_12,0.39328145208317855,0.39328145208317855,1.77029546703302e-09,82.0,Logistic_04,0.23134942932427305,0.23134942932427316,0.0006285754901687822,121.0,Nearest Neighbors_02,0.44388178509182186,0.4438817850918218,6.53228739714551e-13,1.0,6
4,Nearest Neighbors_03,0.3901016644457689,0.3901016644457688,2.451288861536229e-09,2.0,Ridge_01,0.20483096752886407,0.20483096752886404,0.00254476575879027,127.0,Bagging_02,0.4292372698606099,0.4292372698606097,4.3517342057756764e-12,134.0,6
5,Random_Forest_12,0.36670350979687777,0.36670350979687777,2.422631775599139e-08,62.0,Naive Bayes_04,0.1484435772764641,0.1484435772764641,0.029555907766505126,116.0,Ridge_01,0.4280703872455338,0.4280703872455338,5.04198298105366e-12,127.0,6
6,Ridge_01,0.3640946942924727,0.3640946942924727,3.093167490158645e-08,127.0,Gradient_31,0.1459651858480288,0.14596518584802878,0.03241431709674037,167.0,Naive Bayes_04,0.4070045235482274,0.40700452354822736,6.540384342573441e-11,116.0,6
7,Logistic_04,0.3601992768305252,0.3601992768305252,4.4371174449483556e-08,121.0,Decision Tree_07,0.02914614121510673,0.02914614121510673,0.6708619955013486,49.0,Logistic_04,0.4067434821757557,0.4067434821757556,6.743954521103887e-11,121.0,6
8,Bagging_04,0.3509536484746697,0.3509536484746697,1.0249920127079811e-07,136.0,Random Forest_01,0.01795135226941423,0.01795135226941423,0.7935487813597368,51.0,Gaussian Process_03,0.389241377964492,0.389241377964492,4.960274881345161e-10,40.0,6
9,AdaBoost_01,0.3461067535046527,0.3461067535046526,1.5730619335934492e-07,95.0,Nearest Neighbors_05,-0.016620179786443208,-0.016620179786443208,0.8085510085127154,4.0,Decision Tree_06,0.3847995705536208,0.3847995705536207,8.081172225271313e-10,48.0,6
10,Random Forest_19,0.31522594215179983,0.3152259421517998,2.0428808885657643e-06,69.0,Random_Forest_02,-0.016620179786443208,-0.016620179786443208,0.8085510085127154,52.0,SVM_03,0.3542760314494841,0.35427603144948405,1.90881555955024e-08,10.0,6
11,Naive Bayes_03,0.31522594215179983,0.3152259421517998,2.0428808885657643e-06,115.0,AdaBoost_02,-0.016620179786443208,-0.016620179786443208,0.8085510085127154,96.0,Random Forest_01,0.3441151117620073,0.3441151117620073,5.091167724017961e-08,51.0,6
12,Decision Tree_06,0.2927392748124372,0.2927392748124371,1.1126473924478796e-05,48.0,QDA_01,-0.028922464784922105,-0.0289224647849221,0.6732421201323286,117.0,AdaBoost_13,0.30637216915588383,0.3063721691558838,1.4503665090135348e-06,107.0,6
13,QDA_01,0.2899655274525388,0.2899655274525388,1.3582164973208003e-05,117.0,Bagging_02,-0.028922464784922105,-0.0289224647849221,0.6732421201323286,134.0,Random_Forest_04,0.2891227177445781,0.2891227177445781,5.785174670173326e-06,54.0,6
0,Nearest Neighbors_06,0.34848958634343635,0.34848958634343635,0.0005023428366840204,5.0,AdaBoost_12,0.6549455359345627,0.6549455359345627,4.526251418758291e-13,106.0,SVM_14,0.33405172413793105,0.334051724137931,0.0005637110185328593,21.0,7
1,SVM_07,0.3295780090513253,0.3295780090513253,0.0010417087268295689,14.0,Nearest Neighbors_01,0.4203381797788984,0.4203381797788985,2.010125978609416e-05,0.0,Neural Net_02,0.2761162244218723,0.27611622442187217,0.004755030382030461,72.0,7
2,Gaussian Process_01,0.304255531702266,0.304255531702266,0.0025797493203930178,38.0,Naive Bayes_01,0.4203381797788984,0.4203381797788985,2.010125978609416e-05,113.0,AdaBoost_16,0.2444988619331183,0.24449886193311826,0.012810001623509102,110.0,7
3,Neural Net_13,0.2962974987950586,0.29629749879505873,0.003376516449444332,83.0,Decision Tree_07,0.21004341148074607,0.21004341148074604,0.03997457685561584,49.0,Random_Forest_02,0.203686371658618,0.203686371658618,0.039050983284725435,52.0,7
4,Bagging_02,0.2430882258729348,0.24308822587293485,0.017010390623282832,134.0,Random Forest_01,0.21004341148074607,0.21004341148074604,0.03997457685561584,51.0,Random Forest_11,0.1759754810576017,0.17597548105760166,0.07539349981605907,61.0,7
5,Gradient_30,0.2392566643442927,0.2392566643442927,0.01888842300783713,166.0,Neural Net_23,0.06285970708547875,0.06285970708547874,0.5429016264796549,93.0,Logistic_09,0.13389459512559346,0.13389459512559346,0.17753692054977552,126.0,7
6,Random_Forest_10,0.23242970290961334,0.23242970290961334,0.02267842203757896,60.0,Logistic_03,-0.02404930351219409,-0.02404930351219409,0.8160867631336801,120.0,Ridge_03,0.13389459512559346,0.13389459512559346,0.17753692054977552,129.0,7
7,Random Forest_11,0.23199266800191015,0.2319926680019101,0.02294175495995109,61.0,SVM_29,-0.034191281377497565,-0.034191281377497565,0.7408612112856701,36.0,Gradient_31,0.11561570713540538,0.11561570713540538,0.2448474233729033,167.0,7
8,Ridge_01,0.2097190516789853,0.20971905167898533,0.04028963593218854,127.0,Gaussian Process_01,-0.034191281377497565,-0.034191281377497565,0.7408612112856701,38.0,Bagging_03,0.09719045145132026,0.09719045145132024,0.3287414968009185,135.0,7
9,Logistic_04,0.18867401410338308,0.1886740141033831,0.06562510454203074,121.0,Random_Forest_02,-0.034191281377497565,-0.034191281377497565,0.7408612112856701,52.0,Decision Tree_07,0.07914232877015545,0.07914232877015544,0.4268160020507584,49.0,7
10,AdaBoost_01,0.18095238095238092,0.18095238095238095,0.0776756143646226,95.0,Ridge_01,-0.034191281377497565,-0.034191281377497565,0.7408612112856701,127.0,Nearest Neighbors_01,0.05713298175195707,0.057132981751957065,0.5664899767005789,0.0,7
11,Decision Tree_04,0.17525855752052238,0.1752585575205224,0.08764971233933079,46.0,Bagging_02,-0.034191281377497565,-0.034191281377497565,0.7408612112856701,134.0,Naive Bayes_03,0.02784903675585471,0.02784903675585471,0.7800593801307653,115.0,7
12,Naive Bayes_04,0.17505149077595403,0.17505149077595403,0.08803074678565259,116.0,Gradient_01,-0.034191281377497565,-0.034191281377497565,0.7408612112856701,137.0,QDA_01,0.02784903675585471,0.02784903675585471,0.7800593801307653,117.0,7
13,QDA_01,0.10082367546283257,0.1008236754628326,0.3283617088756179,117.0,QDA_01,-0.042100132152522236,-0.042100132152522236,0.6838078342195012,117.0,Gaussian Process_01,-0.025082587376126432,-0.025082587376126432,0.8014327351049958,38.0,7
