,Classifier,Corr: OUTC,p-v: OUTC,MCC: OUTC,Corr: RT_P,p-v: RT_P,MCC: RT_P,Corr: Dece,p-v: Dece,MCC: Dece
0,Nearest Neighbors_01,0.3677113463480603,4.111621448780211e-07,0.3677113463480603,,,0.0,0.060970208083007765,0.3922917912151317,0.06097020808300776
1,Nearest Neighbors_02,0.43460841079352697,1.2111520178104428e-09,0.43460841079352697,,,0.0,-0.020291031398236414,0.7760530521850262,-0.020291031398236417
2,Nearest Neighbors_03,0.29823122433212135,5.018392518060751e-05,0.2982312243321213,,,0.0,,,0.0
3,Nearest Neighbors_04,0.27041095211970145,0.00025128346585741757,0.27041095211970145,,,0.0,,,0.0
4,Nearest Neighbors_05,0.31592509064679924,1.647129517233606e-05,0.31592509064679924,,,0.0,0.04880605198984096,0.49361849911965594,0.048806051989840955
5,Nearest Neighbors_06,0.3491633560807302,1.6645170511908535e-06,0.3491633560807302,,,0.0,0.04880605198984096,0.49361849911965594,0.048806051989840955
6,Nearest Neighbors_07,0.2891764224625399,8.636124051167886e-05,0.2891764224625399,,,0.0,-0.028768591716392993,0.6866849913432431,-0.028768591716392993
7,Nearest Neighbors_08,0.24624343914246996,0.0008913589505858591,0.24624343914247,,,0.0,-0.020291031398236414,0.7760530521850262,-0.020291031398236417
8,SVM_01,0.21876534693773936,0.0032599691600977716,0.2187653469377394,,,0.0,,,0.0
9,SVM_02,0.3219656882223965,1.1075607265096119e-05,0.3219656882223966,,,0.0,-0.028768591716392993,0.6866849913432431,-0.028768591716392993
10,SVM_03,0.2900319627961687,8.210708270572564e-05,0.2900319627961687,-0.03085542291765591,0.6834988605527957,-0.03085542291765591,0.14474599031500415,0.04137175174080969,0.14474599031500415
11,SVM_04,0.3077383230936353,2.782608252061166e-05,0.3077383230936353,0.03712504139773937,0.623719127013022,0.03712504139773936,0.14474599031500415,0.04137175174080969,0.14474599031500415
12,SVM_05,0.3387999034821006,3.5006739779479922e-06,0.3387999034821006,0.03712504139773937,0.623719127013022,0.03712504139773936,0.14474599031500415,0.04137175174080969,0.14474599031500415
13,SVM_06,-0.05255637244563397,0.48473123633029935,-0.05255637244563398,,,0.0,,,0.0
14,SVM_07,0.356821958738917,9.444596956616862e-07,0.35682195873891703,0.2525690330317211,0.0006949570595536586,0.25256903303172107,-0.04583749285011564,0.5203006819046152,-0.04583749285011563
15,SVM_08,0.4563658126720964,1.3593428270137546e-10,0.4563658126720965,0.1641949290975261,0.02897418689594218,0.1641949290975261,0.10858410041516497,0.1268517803243689,0.10858410041516497
16,SVM_09,0.35253568321135614,1.2993178450216714e-06,0.35253568321135614,0.1641949290975261,0.02897418689594218,0.1641949290975261,0.002270522031882927,0.9746092808014137,0.0022705220318829265
17,SVM_10,0.21624293785310736,0.003645121557771925,0.21624293785310733,0.1641949290975261,0.02897418689594218,0.1641949290975261,0.058749757574970723,0.40979261852800763,0.058749757574970723
18,SVM_11,,,0.0,,,0.0,,,0.0
19,SVM_12,0.2058228021015503,0.005708226861969484,0.2058228021015503,,,0.0,,,0.0
20,SVM_13,0.3366550691148306,4.0694485237986355e-06,0.33665506911483056,-0.021693045781865615,0.7744216052623246,-0.021693045781865615,0.12558221502213032,0.07716149250133798,0.12558221502213032
21,SVM_14,0.23889021201044325,0.001279671337425907,0.23889021201044325,-0.04696682183138621,0.5347520038711482,-0.04696682183138621,0.07858023958690684,0.2699254119601362,0.07858023958690684
22,SVM_15,0.12271045209719975,0.10174697350842371,0.12271045209719973,-0.049655381596068866,0.5116013353706024,-0.04965538159606887,0.09752728015972713,0.17056403600930822,0.09752728015972714
23,SVM_16,,,0.0,,,0.0,,,0.0
24,SVM_17,,,0.0,,,0.0,,,0.0
25,SVM_18,0.20808346892614135,0.005187962548353337,0.20808346892614135,,,0.0,-0.028768591716392993,0.6866849913432431,-0.028768591716392993
26,SVM_19,0.2581048860069086,0.00048608310337786486,0.2581048860069086,,,0.0,-0.028768591716392993,0.6866849913432431,-0.028768591716392993
27,SVM_20,0.2722721413746992,0.0002267899335180111,0.27227214137469924,,,0.0,-0.028768591716392993,0.6866849913432431,-0.028768591716392993
28,SVM_21,0.2899236012928843,8.263483327618335e-05,0.28992360129288425,,,0.0,-0.028768591716392993,0.6866849913432431,-0.028768591716392993
29,SVM_22,,,0.0,,,0.0,,,0.0
30,SVM_23,0.4206776406212627,4.53998590382044e-09,0.4206776406212628,,,0.0,-0.03532395393191717,0.6203734263715174,-0.03532395393191716
31,SVM_24,0.37361733206997544,2.585192917062227e-07,0.37361733206997544,0.2525690330317211,0.0006949570595536586,0.25256903303172107,0.03846899788748414,0.5895742484665637,0.038468997887484126
32,SVM_25,0.36484111398694347,5.13462495750469e-07,0.3648411139869435,0.2525690330317211,0.0006949570595536586,0.25256903303172107,0.014231448606998811,0.8418679820027283,0.014231448606998811
33,SVM_26,0.21235257924427714,0.004319959687107757,0.21235257924427714,0.2525690330317211,0.0006949570595536586,0.25256903303172107,-0.019163433822822495,0.7881950508538365,-0.019163433822822495
34,SVM_27,,,0.0,,,0.0,,,0.0
35,SVM_28,0.35731244674043805,9.103349274909444e-07,0.35731244674043805,,,0.0,,,0.0
36,SVM_29,0.41358372086070266,8.697722736869065e-09,0.41358372086070266,0.1641949290975261,0.02897418689594218,0.1641949290975261,0.1353719166167163,0.05659695500631184,0.1353719166167163
37,SVM_30,0.35732870331136674,9.092243093084358e-07,0.3573287033113667,0.1641949290975261,0.02897418689594218,0.1641949290975261,0.02145411661428663,0.7635856049677878,0.021454116614286627
38,Gaussian Process_01,0.2900319627961687,8.210708270572564e-05,0.2900319627961687,0.1641949290975261,0.02897418689594218,0.1641949290975261,0.0426854523994933,0.5494183109155296,0.04268545239949329
39,Gaussian Process_02,0.32484411992907897,9.139539483174149e-06,0.32484411992907897,,,0.0,,,0.0
40,Gaussian Process_03,0.23999913335227185,0.001212594175982736,0.23999913335227188,,,0.0,,,0.0
41,Gaussian Process_04,0.3334897235955514,5.071542652065602e-06,0.33348972359555146,,,0.0,,,0.0
42,Gaussian Process_05,0.3170989519813009,1.5258902720471083e-05,0.3170989519813009,,,0.0,,,0.0
43,Decision Tree_01,,,0.0,,,0.0,,,0.0
44,Decision Tree_02,0.20576615214794383,0.0057218430273403825,0.2057661521479438,-0.04117647058823529,0.5863267054102443,-0.041176470588235294,0.15561210006865295,0.02818245797935934,0.15561210006865295
45,Decision Tree_03,0.2139127891425289,0.004036877140656857,0.2139127891425289,0.07590179758256241,0.315329290821865,0.07590179758256242,-0.01442260732747155,0.8397723090303084,-0.01442260732747155
46,Decision Tree_04,0.17285924416432016,0.02067082589369833,0.17285924416432016,0.07590179758256241,0.315329290821865,0.07590179758256242,-0.01442260732747155,0.8397723090303084,-0.01442260732747155
47,Decision Tree_05,0.17285924416432016,0.02067082589369833,0.17285924416432016,0.07590179758256241,0.315329290821865,0.07590179758256242,-0.01442260732747155,0.8397723090303084,-0.01442260732747155
48,Decision Tree_06,0.17122332828890932,0.02192216744240907,0.17122332828890932,0.10756302521008401,0.15414806932797387,0.10756302521008404,0.04880605198984096,0.49361849911965594,0.048806051989840955
49,Decision Tree_07,0.11230797134836208,0.13444765240228107,0.11230797134836208,0.06783848378319775,0.36962726405159196,0.06783848378319775,0.06268115942028986,0.3791185806912688,0.06268115942028986
50,Decision Tree_08,0.12073123150337144,0.10743022921112719,0.12073123150337146,0.06783848378319775,0.36962726405159196,0.06783848378319775,0.06268115942028986,0.3791185806912688,0.06268115942028986
51,Random Forest_01,0.12073123150337144,0.10743022921112719,0.12073123150337146,0.06783848378319775,0.36962726405159196,0.06783848378319775,0.06268115942028986,0.3791185806912688,0.06268115942028986
52,Random_Forest_02,0.32087061732711714,1.190939401262787e-05,0.3208706173271172,,,0.0,0.19740680254116466,0.005193535079543988,0.19740680254116466
53,Random_Forest_03,0.356821958738917,9.444596956616862e-07,0.35682195873891703,,,0.0,0.1722827898125357,0.014963565881761056,0.1722827898125357
54,Random_Forest_04,0.38140744431361706,1.3819622379803113e-07,0.38140744431361706,,,0.0,0.09473554499602063,0.18319365925872497,0.09473554499602065
55,Random_Forest_05,0.4072403022918599,1.5359917887629314e-08,0.40724030229186,,,0.0,0.0757846548455245,0.2873875618478074,0.0757846548455245
56,Random_Forest_06,0.38941863591585973,7.133472673390714e-08,0.38941863591585973,,,0.0,-0.020291031398236414,0.7760530521850262,-0.020291031398236417
57,Random_Forest_07,0.35731244674043805,9.103349274909444e-07,0.35731244674043805,,,0.0,-0.03532395393191717,0.6203734263715174,-0.03532395393191716
58,Random_Forest_08,0.3625523626041218,6.120490163534526e-07,0.3625523626041219,,,0.0,-0.028768591716392993,0.6866849913432431,-0.028768591716392993
59,Random Forest_09,0.3625523626041218,6.120490163534526e-07,0.3625523626041219,,,0.0,,,0.0
60,Random_Forest_10,0.4124588320962917,9.628954400419816e-09,0.4124588320962917,,,0.0,0.1722827898125357,0.014963565881761056,0.1722827898125357
